frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
2240,  0,  89.560,  0.98,  1, 0.03, 0.00, 0.44, 0.00, 0.00, 1.79, 0.00, 0.04, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 1.64, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2241,  0,  89.600,  0.98,  1, 0.08, 0.00, 0.48, 0.00, 0.13, 2.42, 0.05, 0.02, 0.45, 0.02, 0.00, 0.00, 0.00, 0.00, 1.64, 0.00, 0.71, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2242,  0,  89.640,  0.98,  1, 0.22, 0.00, 0.61, 0.00, 0.25, 3.07, 0.09, 0.00, 0.49, 0.02, 0.00, 0.01, 0.00, 0.00, 1.63, 0.04, 1.43, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2243,  0,  89.680,  0.98,  1, 0.32, 0.00, 0.66, 0.00, 0.36, 3.68, 0.15, 0.00, 0.56, 0.06, 0.04, 0.13, 0.00, 0.00, 1.50, 0.04, 1.75, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2244,  0,  89.720,  0.98,  1, 0.35, 0.00, 0.53, 0.00, 0.23, 3.37, 0.10, 0.00, 0.53, 0.04, 0.06, 0.16, 0.00, 0.00, 1.35, 0.04, 1.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2245,  0,  89.760,  0.98,  1, 0.25, 0.00, 0.33, 0.00, 0.11, 3.06, 0.06, 0.00, 0.49, 0.04, 0.09, 0.19, 0.00, 0.00, 1.20, 0.00, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2246,  0,  89.800,  0.98,  1, 0.15, 0.03, 0.17, 0.00, 0.00, 2.75, 0.00, 0.00, 0.45, 0.00, 0.09, 0.07, 0.00, 0.00, 1.23, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2247,  0,  89.840,  0.98,  1, 0.07, 0.03, 0.12, 0.00, 0.00, 2.55, 0.02, 0.00, 0.44, 0.00, 0.08, 0.06, 0.00, 0.00, 1.36, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2248,  0,  89.880,  0.98,  1, 0.04, 0.12, 0.13, 0.00, 0.00, 2.45, 0.05, 0.00, 0.43, 0.00, 0.04, 0.02, 0.00, 0.00, 1.48, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2249,  0,  89.920,  0.98,  1, 0.06, 0.09, 0.17, 0.00, 0.00, 2.34, 0.07, 0.00, 0.39, 0.00, 0.01, 0.02, 0.00, 0.00, 1.44, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2250,  0,  89.960,  0.98,  1, 0.08, 0.09, 0.20, 0.00, 0.00, 2.36, 0.06, 0.00, 0.36, 0.00, 0.00, 0.01, 0.00, 0.00, 1.33, 0.62, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2251,  0,  90.000,  0.98,  1, 0.04, 0.00, 0.22, 0.00, 0.00, 2.30, 0.17, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 1.22, 0.93, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2252,  0,  90.040,  0.98,  1, 0.04, 0.00, 0.26, 0.00, 0.00, 2.28, 0.20, 0.00, 0.16, 0.00, 0.00, 0.01, 0.00, 0.00, 1.14, 1.16, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2253,  0,  90.080,  0.98,  1, 0.02, 0.02, 0.34, 0.00, 0.00, 2.37, 0.27, 0.07, 0.06, 0.00, 0.00, 0.01, 0.00, 0.00, 1.07, 1.44, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
2254,  0,  90.120,  0.98,  1, 0.02, 0.02, 0.35, 0.00, 0.00, 2.46, 0.17, 0.14, 0.07, 0.00, 0.00, 0.01, 0.00, 0.00, 1.06, 1.61, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2255,  0,  90.160,  0.98,  1, 0.00, 0.02, 0.33, 0.00, 0.00, 2.67, 0.13, 0.22, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.07, 1.75, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2256,  0,  90.200,  0.98,  1, 0.00, 0.01, 0.30, 0.00, 0.00, 2.54, 0.05, 0.15, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.39, 1.19, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2257,  0,  90.240,  0.98,  1, 0.00, 0.05, 0.27, 0.00, 0.00, 2.32, 0.02, 0.07, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.65, 0.60, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2258,  0,  90.280,  0.98,  1, 0.03, 0.05, 0.28, 0.00, 0.00, 2.06, 0.04, 0.15, 0.32, 0.00, 0.04, 0.01, 0.00, 0.00, 1.72, 0.47, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2259,  0,  90.320,  0.98,  1, 0.03, 0.04, 0.34, 0.00, 0.00, 2.13, 0.07, 0.24, 0.18, 0.00, 0.18, 0.08, 0.00, 0.00, 1.48, 1.16, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2260,  0,  90.360,  0.98,  1, 0.03, 0.00, 0.40, 0.00, 0.00, 2.25, 0.11, 0.38, 0.05, 0.00, 0.30, 0.14, 0.00, 0.00, 1.32, 1.88, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2261,  0,  90.400,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.00, 2.29, 0.12, 0.31, 0.00, 0.00, 0.32, 0.20, 0.00, 0.00, 1.14, 1.72, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2262,  0,  90.440,  0.98,  1, 0.00, 0.03, 0.26, 0.00, 0.00, 2.30, 0.13, 0.25, 0.00, 0.00, 0.19, 0.16, 0.00, 0.00, 0.98, 1.34, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2263,  0,  90.480,  0.98,  1, 0.02, 0.03, 0.24, 0.00, 0.00, 2.20, 0.09, 0.11, 0.08, 0.00, 0.07, 0.14, 0.00, 0.00, 1.04, 0.63, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2264,  0,  90.520,  0.98,  1, 0.05, 0.03, 0.33, 0.00, 0.00, 2.09, 0.04, 0.04, 0.16, 0.00, 0.00, 0.15, 0.00, 0.00, 1.31, 0.31, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2265,  0,  90.560,  0.98,  1, 0.10, 0.00, 0.40, 0.00, 0.00, 1.97, 0.00, 0.00, 0.23, 0.00, 0.00, 0.20, 0.00, 0.00, 1.63, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2266,  0,  90.600,  0.98,  1, 0.18, 0.00, 0.44, 0.00, 0.00, 2.06, 0.00, 0.00, 0.16, 0.00, 0.00, 0.28, 0.00, 0.00, 1.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2267,  0,  90.640,  0.98,  1, 0.18, 0.00, 0.50, 0.00, 0.00, 2.17, 0.00, 0.00, 0.07, 0.00, 0.00, 0.32, 0.00, 0.00, 0.64, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2268,  0,  90.680,  0.98,  1, 0.12, 0.01, 0.48, 0.00, 0.00, 2.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.46, 0.00, 0.11, 0.06, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2269,  0,  90.720,  0.98,  1, 0.03, 0.01, 0.45, 0.00, 0.00, 2.37, 0.00, 0.00, 0.00, 0.00, 0.12, 0.54, 0.08, 0.34, 0.03, 0.52, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2270,  0,  90.760,  0.98,  1, 0.00, 0.01, 0.35, 0.00, 0.00, 2.37, 0.00, 0.00, 0.00, 0.00, 0.23, 0.62, 0.13, 0.57, 0.00, 0.71, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2271,  0,  90.800,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.00, 2.18, 0.00, 0.00, 0.00, 0.00, 0.36, 0.47, 0.24, 0.45, 0.24, 1.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2272,  0,  90.840,  0.98,  1, 0.00, 0.00, 0.30, 0.00, 0.00, 2.16, 0.04, 0.05, 0.01, 0.00, 0.29, 0.37, 0.23, 0.22, 0.43, 1.43, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2273,  0,  90.880,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.00, 2.23, 0.06, 0.05, 0.07, 0.00, 0.29, 0.22, 0.28, 0.00, 0.69, 1.70, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2274,  0,  90.920,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 2.27, 0.09, 0.05, 0.16, 0.00, 0.21, 0.25, 0.29, 0.00, 0.71, 1.55, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2275,  0,  90.960,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 2.34, 0.07, 0.00, 0.26, 0.00, 0.24, 0.22, 0.32, 0.00, 0.80, 1.40, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2276,  0,  91.000,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 2.28, 0.07, 0.06, 0.29, 0.00, 0.20, 0.21, 0.30, 0.00, 0.83, 1.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
