frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
3643,  0,  134.889,  0.98,  1, 0.46, 0.09, 0.09, 0.03, 0.00, 1.51, 0.00, 0.06, 0.00, 0.00, 0.32, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3644,  0,  134.926,  0.98,  1, 0.44, 0.06, 0.12, 0.03, 0.00, 1.35, 0.00, 0.05, 0.00, 0.00, 0.27, 0.47, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3645,  0,  134.963,  0.98,  1, 0.33, 0.00, 0.15, 0.03, 0.00, 1.41, 0.00, 0.04, 0.00, 0.00, 0.19, 0.37, 0.00, 0.00, 0.05, 0.03, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3646,  0,  135.000,  0.98,  1, 0.27, 0.00, 0.15, 0.03, 0.00, 1.48, 0.00, 0.00, 0.00, 0.00, 0.10, 0.22, 0.00, 0.00, 0.22, 0.03, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3647,  0,  135.037,  0.98,  1, 0.13, 0.00, 0.16, 0.09, 0.00, 1.58, 0.00, 0.00, 0.00, 0.00, 0.01, 0.10, 0.00, 0.00, 0.42, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3648,  0,  135.074,  0.98,  1, 0.10, 0.00, 0.15, 0.09, 0.00, 1.58, 0.00, 0.00, 0.01, 0.00, 0.00, 0.09, 0.00, 0.00, 0.65, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3649,  0,  135.111,  0.98,  1, 0.08, 0.00, 0.14, 0.16, 0.00, 1.54, 0.00, 0.00, 0.04, 0.00, 0.00, 0.20, 0.00, 0.00, 0.76, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3650,  0,  135.148,  0.98,  1, 0.13, 0.00, 0.13, 0.10, 0.00, 1.61, 0.00, 0.00, 0.07, 0.00, 0.03, 0.35, 0.00, 0.00, 0.77, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3651,  0,  135.185,  0.98,  1, 0.17, 0.00, 0.13, 0.14, 0.00, 1.60, 0.00, 0.00, 0.08, 0.00, 0.09, 0.48, 0.00, 0.00, 0.58, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3652,  0,  135.222,  0.98,  1, 0.26, 0.07, 0.17, 0.06, 0.00, 1.52, 0.00, 0.02, 0.06, 0.00, 0.17, 0.54, 0.00, 0.00, 0.30, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3653,  0,  135.259,  0.98,  1, 0.33, 0.15, 0.17, 0.04, 0.00, 1.34, 0.00, 0.02, 0.03, 0.00, 0.19, 0.58, 0.00, 0.00, 0.09, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3654,  0,  135.296,  0.98,  1, 0.32, 0.27, 0.23, 0.00, 0.00, 1.22, 0.00, 0.02, 0.01, 0.00, 0.13, 0.55, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3655,  0,  135.333,  0.98,  1, 0.21, 0.20, 0.22, 0.00, 0.00, 1.17, 0.00, 0.00, 0.01, 0.00, 0.08, 0.50, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3656,  0,  135.370,  0.98,  1, 0.12, 0.15, 0.22, 0.08, 0.00, 1.18, 0.00, 0.00, 0.05, 0.00, 0.03, 0.36, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3657,  0,  135.407,  0.98,  1, 0.05, 0.06, 0.14, 0.08, 0.00, 1.40, 0.00, 0.01, 0.12, 0.00, 0.03, 0.19, 0.00, 0.00, 0.32, 0.01, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3658,  0,  135.444,  0.98,  1, 0.04, 0.13, 0.11, 0.08, 0.00, 1.49, 0.00, 0.04, 0.20, 0.00, 0.02, 0.07, 0.00, 0.00, 0.70, 0.28, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3659,  0,  135.481,  0.98,  1, 0.02, 0.10, 0.09, 0.04, 0.00, 1.51, 0.00, 0.14, 0.27, 0.00, 0.02, 0.00, 0.00, 0.00, 0.94, 0.50, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3660,  0,  135.519,  0.98,  1, 0.03, 0.07, 0.08, 0.05, 0.00, 1.36, 0.00, 0.14, 0.25, 0.00, 0.02, 0.01, 0.00, 0.00, 1.19, 0.77, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3661,  0,  135.556,  0.98,  1, 0.02, 0.01, 0.03, 0.06, 0.00, 1.48, 0.00, 0.13, 0.25, 0.00, 0.00, 0.09, 0.00, 0.00, 1.13, 0.74, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3662,  0,  135.593,  0.98,  1, 0.11, 0.08, 0.00, 0.06, 0.00, 1.61, 0.00, 0.04, 0.18, 0.00, 0.00, 0.20, 0.00, 0.00, 0.99, 0.84, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3663,  0,  135.630,  0.98,  1, 0.13, 0.08, 0.00, 0.18, 0.00, 1.67, 0.02, 0.02, 0.12, 0.00, 0.01, 0.30, 0.00, 0.00, 0.68, 0.81, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3664,  0,  135.667,  0.98,  1, 0.14, 0.07, 0.00, 0.22, 0.00, 1.62, 0.04, 0.00, 0.07, 0.00, 0.03, 0.35, 0.00, 0.01, 0.42, 0.78, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3665,  0,  135.704,  0.98,  1, 0.08, 0.00, 0.00, 0.29, 0.00, 1.59, 0.05, 0.00, 0.06, 0.00, 0.03, 0.33, 0.08, 0.01, 0.21, 0.56, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3666,  0,  135.741,  0.98,  1, 0.05, 0.00, 0.00, 0.24, 0.00, 1.62, 0.03, 0.00, 0.07, 0.00, 0.02, 0.35, 0.13, 0.03, 0.19, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3667,  0,  135.778,  0.98,  1, 0.08, 0.00, 0.00, 0.27, 0.00, 1.71, 0.01, 0.00, 0.04, 0.00, 0.07, 0.34, 0.15, 0.03, 0.25, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3668,  0,  135.815,  0.98,  1, 0.10, 0.06, 0.02, 0.15, 0.00, 1.75, 0.00, 0.00, 0.06, 0.00, 0.07, 0.37, 0.09, 0.03, 0.36, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3669,  0,  135.852,  0.98,  1, 0.33, 0.24, 0.08, 0.07, 0.00, 1.90, 0.00, 0.01, 0.08, 0.00, 0.07, 0.35, 0.05, 0.01, 0.53, 0.18, 1.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3670,  0,  135.889,  0.98,  1, 0.48, 0.42, 0.18, 0.00, 0.00, 1.77, 0.00, 0.03, 0.11, 0.00, 0.01, 0.30, 0.02, 0.00, 0.57, 0.21, 2.36, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3671,  0,  135.926,  0.98,  1, 0.53, 0.43, 0.20, 0.00, 0.00, 1.90, 0.00, 0.05, 0.07, 0.00, 0.01, 0.27, 0.00, 0.00, 0.41, 0.25, 3.32, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3672,  0,  135.963,  0.98,  1, 0.44, 0.37, 0.22, 0.00, 0.01, 1.97, 0.00, 0.08, 0.11, 0.00, 0.00, 0.31, 0.00, 0.00, 0.17, 0.13, 2.94, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3673,  0,  136.000,  0.98,  1, 0.36, 0.24, 0.17, 0.00, 0.01, 2.22, 0.00, 0.10, 0.16, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.08, 2.11, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3674,  0,  136.037,  0.98,  1, 0.25, 0.17, 0.20, 0.00, 0.01, 2.20, 0.00, 0.11, 0.20, 0.00, 0.00, 0.33, 0.00, 0.00, 0.19, 0.23, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3675,  0,  136.074,  0.98,  1, 0.13, 0.05, 0.18, 0.00, 0.00, 2.14, 0.00, 0.09, 0.17, 0.00, 0.00, 0.19, 0.00, 0.00, 0.52, 0.33, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3676,  0,  136.111,  0.98,  1, 0.02, 0.00, 0.18, 0.00, 0.00, 1.92, 0.00, 0.05, 0.18, 0.00, 0.00, 0.09, 0.00, 0.02, 0.79, 0.32, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3677,  0,  136.148,  0.98,  1, 0.02, 0.00, 0.17, 0.00, 0.00, 1.76, 0.00, 0.02, 0.24, 0.00, 0.05, 0.11, 0.00, 0.03, 0.86, 0.11, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3678,  0,  136.185,  0.98,  1, 0.02, 0.00, 0.14, 0.00, 0.00, 1.57, 0.00, 0.01, 0.30, 0.00, 0.05, 0.10, 0.00, 0.03, 0.84, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3679,  0,  136.222,  0.98,  1, 0.02, 0.00, 0.10, 0.00, 0.00, 1.49, 0.00, 0.01, 0.30, 0.00, 0.08, 0.06, 0.00, 0.01, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3680,  0,  136.259,  0.98,  1, 0.02, 0.00, 0.05, 0.00, 0.00, 1.46, 0.00, 0.02, 0.30, 0.00, 0.03, 0.05, 0.00, 0.03, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3681,  0,  136.296,  0.98,  1, 0.00, 0.00, 0.03, 0.01, 0.00, 1.49, 0.00, 0.07, 0.27, 0.00, 0.09, 0.15, 0.00, 0.04, 0.93, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3682,  0,  136.333,  0.98,  1, 0.00, 0.00, 0.03, 0.01, 0.00, 1.62, 0.00, 0.07, 0.25, 0.00, 0.16, 0.22, 0.00, 0.04, 0.97, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3683,  0,  136.370,  0.98,  1, 0.04, 0.00, 0.04, 0.01, 0.00, 1.73, 0.00, 0.06, 0.23, 0.00, 0.23, 0.22, 0.00, 0.02, 1.01, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3684,  0,  136.407,  0.98,  1, 0.08, 0.00, 0.04, 0.00, 0.00, 1.67, 0.00, 0.04, 0.20, 0.00, 0.28, 0.13, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3685,  0,  136.444,  0.98,  1, 0.10, 0.02, 0.04, 0.00, 0.00, 1.70, 0.00, 0.06, 0.21, 0.00, 0.26, 0.14, 0.00, 0.00, 1.01, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3686,  0,  136.481,  0.98,  1, 0.12, 0.02, 0.01, 0.01, 0.00, 1.64, 0.00, 0.07, 0.20, 0.00, 0.25, 0.20, 0.00, 0.00, 0.89, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3687,  0,  136.519,  0.98,  1, 0.11, 0.03, 0.00, 0.12, 0.00, 1.60, 0.00, 0.05, 0.18, 0.00, 0.16, 0.34, 0.00, 0.00, 0.62, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3688,  0,  136.556,  0.98,  1, 0.16, 0.09, 0.00, 0.23, 0.00, 1.42, 0.00, 0.02, 0.12, 0.00, 0.08, 0.39, 0.00, 0.06, 0.36, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3689,  0,  136.593,  0.98,  1, 0.13, 0.17, 0.00, 0.23, 0.00, 1.34, 0.00, 0.00, 0.11, 0.00, 0.01, 0.43, 0.01, 0.19, 0.13, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3690,  0,  136.630,  0.98,  1, 0.11, 0.19, 0.00, 0.12, 0.00, 1.35, 0.00, 0.00, 0.14, 0.00, 0.00, 0.41, 0.14, 0.37, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3691,  0,  136.667,  0.98,  1, 0.03, 0.13, 0.00, 0.00, 0.00, 1.41, 0.00, 0.00, 0.23, 0.00, 0.00, 0.43, 0.29, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3692,  0,  136.704,  0.98,  1, 0.00, 0.05, 0.00, 0.00, 0.00, 1.39, 0.00, 0.00, 0.32, 0.00, 0.00, 0.40, 0.39, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3693,  0,  136.741,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.31, 0.00, 0.00, 0.40, 0.00, 0.00, 0.43, 0.39, 0.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3694,  0,  136.778,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.34, 0.00, 0.00, 0.44, 0.00, 0.00, 0.47, 0.48, 1.01, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3695,  0,  136.815,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.46, 0.00, 0.00, 0.42, 0.00, 0.00, 0.49, 0.57, 1.06, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3696,  0,  136.852,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.51, 0.00, 0.00, 0.42, 0.00, 0.00, 0.46, 0.65, 1.09, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3697,  0,  136.889,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.45, 0.00, 0.00, 0.39, 0.00, 0.00, 0.43, 0.64, 1.09, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3698,  0,  136.926,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.41, 0.00, 0.00, 0.40, 0.00, 0.00, 0.48, 0.68, 1.09, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3699,  0,  136.963,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.43, 0.00, 0.00, 0.38, 0.00, 0.00, 0.51, 0.71, 1.08, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3700,  0,  137.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.50, 0.00, 0.00, 0.38, 0.00, 0.00, 0.48, 0.72, 1.07, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3701,  0,  137.037,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.49, 0.00, 0.00, 0.37, 0.00, 0.00, 0.45, 0.70, 1.07, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3702,  0,  137.074,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.46, 0.00, 0.00, 0.36, 0.00, 0.00, 0.42, 0.66, 1.07, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3703,  0,  137.111,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.39, 0.00, 0.00, 0.36, 0.00, 0.00, 0.41, 0.59, 1.06, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3704,  0,  137.148,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.47, 0.00, 0.00, 0.34, 0.00, 0.00, 0.38, 0.55, 1.07, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3705,  0,  137.185,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.00, 1.51, 0.00, 0.00, 0.33, 0.00, 0.00, 0.38, 0.50, 1.08, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3706,  0,  137.222,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 1.50, 0.00, 0.00, 0.32, 0.00, 0.00, 0.38, 0.56, 1.09, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3707,  0,  137.259,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.39, 0.00, 0.00, 0.31, 0.00, 0.00, 0.39, 0.58, 1.09, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3708,  0,  137.296,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.37, 0.00, 0.00, 0.29, 0.00, 0.00, 0.37, 0.64, 1.07, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3709,  0,  137.333,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.00, 1.39, 0.00, 0.00, 0.28, 0.00, 0.00, 0.41, 0.57, 1.06, 0.00, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3710,  0,  137.370,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.51, 0.00, 0.00, 0.26, 0.00, 0.00, 0.47, 0.54, 1.04, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3711,  0,  137.407,  0.98,  1, 0.01, 0.00, 0.00, 0.00, 0.00, 1.58, 0.00, 0.00, 0.23, 0.00, 0.00, 0.56, 0.46, 1.04, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
3712,  0,  137.444,  0.98,  1, 0.01, 0.02, 0.07, 0.00, 0.00, 1.71, 0.00, 0.00, 0.19, 0.00, 0.00, 0.52, 0.43, 0.94, 0.00, 0.16, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
